tweet;manual_label;tweet_cleaned_id;tweet_preprocessed
Branch Manager Tol Pekanbaru Dumai Indrajana mengatakan, pihaknya telah menjalin komunikasi dengan Kapolda Riau terkait penerapan (etle) di ruas tol Permai. Adapun dua kamera etle akan dipasang di dua titik yakni dari arah Pekanbaru-Dumai dan satu lagi dari Dumai-Pekanbaru.;1;branch manager tol pekanbaru dumai indrajana mengatakan pihaknya telah menjalin komunikasi dengan kapolda riau terkait penerapan etle di ruas tol permai adapun dua kamera etle akan dipasang di dua titik yakni dari arah pekanbarudumai dan satu lagi dari dumaipekanbaru;['branch', 'manager', 'tol', 'pekanbaru', 'dumai', 'indrajana', 'kata', 'pihak', 'telah', 'jalin', 'komunikasi', 'dengan', 'kapolda', 'riau', 'kait', 'terap', 'etle', 'di', 'ruas', 'tol', 'permai', 'adapun', 'dua', 'kamera', 'etle', 'akan', 'pasang', 'di', 'dua', 'titik', 'yakni', 'dari', 'arah', 'pekanbarudumai', 'dan', 'satu', 'lagi', 'dari', 'dumaipekanbaru']
Abangkuu. Kalo gamau ribet polisi masih suka nawarin damai kok, kecuali ketilangnya lewat etle baruuu;0;abangkuu kalo gamau ribet polisi masih suka nawarin damai kok kecuali ketilangnya lewat etle baruu;['abangkuu', 'kalau', 'gamau', 'tidak', 'praktis', 'polisi', 'masih', 'suka', 'nawarin', 'damai', 'kok', 'kecuali', 'ketilang', 'lewat', 'etle', 'baruu']
Catat! Ini Lokasi Kamera ETLE di Jalan Tol, Pantau Kendaraan Ngebut dan Truk ODOL https://t.co/KNqLiz8NYx;1;catat ini lokasi kamera etle di jalan tol pantau kendaraan ngebut dan truk odol ;['catat', 'ini', 'lokasi', 'kamera', 'etle', 'di', 'jalan', 'tol', 'pantau', 'kendara', 'ngebut', 'dan', 'truk', 'odol']
"Pelaksanaan penindakan Tilang Elektronik di Jl Tarogong
#polresgarut
#garutkasep
#polripresisi
#kapolresgarut https://t.co/0CCi81ZgRU";1;pelaksanaan penindakan tilang elektronik di jl tarogong     ;['laksana', 'tindak', 'tilang', 'elektronik', 'di', 'jl', 'tarogong']
Naik Yamaha NMAX Tanpa Pakai Helm, Seorang WNA di Riau Kena Tilang Elektronik, Identitasnya Gimana? https://t.co/28EtEGhARF;1;naik yamaha nmax tanpa pakai helm seorang wna di riau kena tilang elektronik identitasnya gimana ;['naik', 'yamaha', 'nmax', 'tanpa', 'pakai', 'helm', 'orang', 'wna', 'di', 'riau', 'kena', 'tilang', 'elektronik', 'identitas', 'bagaimana']
"""Benar, mulai besok kita akan operasional ETLE Mobile. Dengan ini diharapkan dapat memberikan tingkat kesadaran kepada pengendara dan mampu menekan angka pelanggaran di jalan raya,"" terang Dirlantas Polda Riau Kombes Pol Firman Darmansyah, Minggu (20/11/2022).";1;benar mulai besok kita akan operasional etle mobile dengan ini diharapkan dapat memberikan tingkat kesadaran kepada pengendara dan mampu menekan angka pelanggaran di jalan raya terang dirlantas polda riau kombes pol firman darmansyah minggu ;['benar', 'mulai', 'besok', 'kita', 'akan', 'operasional', 'etle', 'mobile', 'dengan', 'ini', 'harap', 'dapat', 'beri', 'tingkat', 'sadar', 'kepada', 'kendara', 'dan', 'mampu', 'tekan', 'angka', 'langgar', 'di', 'jalan', 'raya', 'terang', 'dirlantas', 'polda', 'riau', 'kombes', 'pol', 'firman', 'darmansyah', 'minggu']
"Giat Sat Lantas Polres Prabumulih Sosialisasi tilang ETLE dan aplikasi Smart City Dulur Kito di gedung balai karya  kecamatan Prabumulih Utara kota Prabumulih.
@NTMCLantasPolri
@SosmedNtmc
@NTMCSumsel
@PolisiSumsel
@ResPbm
#polripresisi
#polresprabumulih
#akbpwitdiardi https://t.co/UBfW3PFgn7";1;giat sat lantas polres prabumulih sosialisasi tilang etle dan aplikasi smart city dulur kito di gedung balai karya kecamatan prabumulih utara kota prabumulih         ;['giat', 'sat', 'lantas', 'polres', 'prabumulih', 'sosialisasi', 'tilang', 'etle', 'dan', 'aplikasi', 'smart', 'city', 'saudara', 'kito', 'di', 'gedung', 'balai', 'karya', 'camat', 'prabumulih', 'utara', 'kota', 'prabumulih']
Mobil Tilang Elektronik Diaktifkan Lagi. Simak Update Terbaru Sistemnya https://t.co/Ttid0hwyJK via @Radar Tuban;1;mobil tilang elektronik diaktifkan lagi simak update terbaru sistemnya  via  tuban;['mobil', 'tilang', 'elektronik', 'aktif', 'lagi', 'simak', 'update', 'baru', 'sistem', 'via', 'tuban']
"Polisi menjelaskan,  mobil polisi lalu lintas (Polantas) yang dilengkapi kamera ETLE mobile akan mengitari jalanan Ibu Kota terutama di jalan-jalan protokol.
https://t.co/Mv8KSbJHij";1;polisi menjelaskan mobil polisi lalu lintas polantas yang dilengkapi kamera etle mobile akan mengitari jalanan ibu kota terutama di jalanjalan protokol ;['polisi', 'jelas', 'mobil', 'polisi', 'lalu', 'lintas', 'polisi', 'lalu', 'lintas', 'yang', 'lengkap', 'kamera', 'etle', 'mobile', 'akan', 'kitar', 'jalan', 'ibu', 'kota', 'utama', 'di', 'jalanjalan', 'protokol']
Melewati Tol Trans-Sumatera, Ingat Ada ETLE yang Mengawasi https://t.co/28ZaJMi8j1;1;melewati tol transsumatera ingat ada etle yang mengawasi ;['lewat', 'tol', 'transsumatera', 'ingat', 'ada', 'etle', 'yang', 'awas']
@republikaonline Sosialisasi kurang, jalanan mulai semrawut karena pengendara hilang rasa takut melanggar aturan lalin karena gak ada polisi. Padahal tilang elektronik menanti.;0; sosialisasi kurang jalanan mulai semrawut karena pengendara hilang rasa takut melanggar aturan lalin karena gak ada polisi padahal tilang elektronik menanti;['sosialisasi', 'kurang', 'jalan', 'mulai', 'semrawut', 'karena', 'kendara', 'hilang', 'rasa', 'takut', 'langgar', 'atur', 'lalin', 'karena', 'tidak', 'ada', 'polisi', 'padahal', 'tilang', 'elektronik', 'nanti']
"Razia Online Pelanggar Lalu Lintas oleh Dishub kota Pekalongan 😊

Siap² bagi pelanggar lalu lintas akan mendapatkan surat cinta ETLE 🤭 https://t.co/RMXUbUBXyy";0;razia online pelanggar lalu lintas oleh dishub kota pekalongan  siap² bagi pelanggar lalu lintas akan mendapatkan surat cinta etle  ;['razia', 'online', 'langgar', 'lalu', 'lintas', 'oleh', 'dishub', 'kota', 'kalong', 'siap', 'bagi', 'langgar', 'lalu', 'lintas', 'akan', 'dapat', 'surat', 'cinta', 'etle']
"[2] Kota Blitar dinonaktifkan, mulai akhir September kemarin sudah dioperasikan kembali.

Kamera ETLE Kota Blitar yang sudah beroperasi kembali berada di 3 titik, antara lain simpang 3 Herlingga, simpang 4 Jalan Kenari &amp; simpang 4 Jalan Tanjung.

Mulya menjelaskan upgrade sistem";1; kota blitar dinonaktifkan mulai akhir september kemarin sudah dioperasikan kembali kamera etle kota blitar yang sudah beroperasi kembali berada di  titik antara lain simpang  herlingga simpang  jalan kenari dan simpang  jalan tanjung mulya menjelaskan upgrade sistem;['kota', 'blitar', 'nonaktif', 'mulai', 'akhir', 'september', 'kemarin', 'sudah', 'operasi', 'kembali', 'kamera', 'etle', 'kota', 'blitar', 'yang', 'sudah', 'operasi', 'kembali', 'ada', 'di', 'titik', 'antara', 'lain', 'simpang', 'herlingga', 'simpang', 'jalan', 'kenari', 'dan', 'simpang', 'jalan', 'tanjung', 'mulya', 'jelas', 'upgrade', 'sistem']
"@CakArmuji Silakan @PolrestabesSby introspeksi
1. Apkh semua titik potensi pelanggaran sdh dipasang camera ETLE? 
2. Apkh ETLE juga menindak kend R2 yg sering melanggar berjamaah berada di depan marka di TL?
3. Apkh ETLE pernah menindak pelanggar rambu larangan parkir/stop?";1; silakan  introspeksi  apkh semua titik potensi pelanggaran sdh dipasang camera etle  apkh etle juga menindak kend r yg sering melanggar berjamaah berada di depan marka di tl  apkh etle pernah menindak pelanggar rambu larangan parkirstop;['sila', 'introspeksi', 'apkh', 'semua', 'titik', 'potensi', 'langgar', 'sudah', 'pasang', 'camera', 'etle', 'apkh', 'etle', 'juga', 'tindak', 'kend', 'r', 'yang', 'sering', 'langgar', 'jamaah', 'ada', 'di', 'depan', 'marka', 'di', 'tl', 'apkh', 'etle', 'pernah', 'tindak', 'langgar', 'rambu', 'larang', 'parkirstop']
Perintah Kapolri seluruhpolda menerapkan tilang elektronik (ETLE). https://t.co/12BGUnaTCQ;1;perintah kapolri seluruhpolda menerapkan tilang elektronik etle ;['perintah', 'kapolri', 'seluruhpolda', 'terap', 'tilang', 'elektronik', 'etle']
@CNNIndonesia lebih seraman ETLE, polisinya cuman diam-diam ngefoto yang ngelanggar dan tiba-tiba ada surat tilang yang sampai ke rumah wkwk;0; lebih seraman etle polisinya cuman diamdiam ngefoto yang ngelanggar dan tibatiba ada surat tilang yang sampai ke rumah wkwk;['lebih', 'seram', 'etle', 'polisi', 'cuman', 'diamdiam', 'ngefoto', 'yang', 'ngelanggar', 'dan', 'tibatiba', 'ada', 'surat', 'tilang', 'yang', 'sampai', 'ke', 'rumah', 'tertawa']
Pelanggar lalu lintas dinilai makin terang-terangan karena electronic traffic law enforcement (ETLE) belum merata. Waduhh, lalu bagaimana dong, detikers?  https://t.co/Ofn6lWXuM0;0;pelanggar lalu lintas dinilai makin terangterangan karena electronic traffic law enforcement etle belum merata waduhh lalu bagaimana dong detikers ;['langgar', 'lalu', 'lintas', 'nilai', 'makin', 'terangterangan', 'karena', 'electronic', 'traffic', 'law', 'enforcement', 'etle', 'belum', 'rata', 'waduhh', 'lalu', 'bagaimana', 'dong', 'detikers']
"Sat Lantas Polres Ciamis akan memberlakukan penindakan pelanggaran  menggunakan aplikasi ETLE-Mobile

Ayo tertib berlalulintas agar terciptanya Kamseltibcar Lantas di wilayah hukum Polres Ciamis https://t.co/ps5f7ZWvfG";1;sat lantas polres ciamis akan memberlakukan penindakan pelanggaran menggunakan aplikasi etlemobile ayo tertib berlalulintas agar terciptanya kamseltibcar lantas di wilayah hukum polres ciamis ;['sat', 'lantas', 'polres', 'ciamis', 'akan', 'laku', 'tindak', 'langgar', 'guna', 'aplikasi', 'etlemobile', 'ayo', 'tertib', 'berlalulintas', 'agar', 'cipta', 'kamseltibcar', 'lantas', 'di', 'wilayah', 'hukum', 'polres', 'ciamis']
"Cara cek tilang elektronik, cukup buka laman resmi ETLE dan ikuti 4 langkah mudah ini. 

https://t.co/mfTAG0j9B4";1;cara cek tilang elektronik cukup buka laman resmi etle dan ikuti  langkah mudah ini ;['cara', 'cek', 'tilang', 'elektronik', 'cukup', 'buka', 'laman', 'resmi', 'etle', 'dan', 'ikut', 'langkah', 'mudah', 'ini']
"@idextratime WAJAR apa yang diharapkan dr wasit kelas Sunday league gini, gak usah dibawa serius namanya juga ""fun match in every match"", percayalah Wasit kelas kerak telor uganda macam ni after match gapernah ditunjukkin rekaman kelakuannya, udh paling bagus CCTV e-tilang dibuat VAR stadion.";2; wajar apa yang diharapkan dr wasit kelas sunday league gini gak usah dibawa serius namanya juga fun match in every match percayalah wasit kelas kerak telor uganda macam ni after match gapernah ditunjukkin rekaman kelakuannya udh paling bagus cctv etilang dibuat var stadion;['wajar', 'apa', 'yang', 'harap', 'dr', 'wasit', 'kelas', 'sunday', 'league', 'gin', 'tidak', 'perlu', 'bawa', 'serius', 'nama', 'juga', 'fun', 'match', 'in', 'every', 'match', 'percaya', 'wasit', 'kelas', 'kerak', 'telor', 'uganda', 'macam', 'ini', 'after', 'match', 'gapernah', 'ditunjukkin', 'rekam', 'laku', 'udh', 'paling', 'bagus', 'cctv', 'etilang', 'buat', 'var', 'stadion']
Tertangkap Kamera Tilang Elektronik Operasi Zebra 2022 Malah Dikasih Hadiah https://t.co/bC96G2sMW6 #TempoOtomotif;1;tertangkap kamera tilang elektronik operasi zebra  malah dikasih hadiah  ;['tangkap', 'kamera', 'tilang', 'elektronik', 'operasi', 'zebra', 'bahkan', 'beri', 'hadiah']
@mnielham Hatur nuhun, mohon maaf atas ketidaknyamannya untuk CCTV yang dimaksud merupakan CCTV E-TLE yang dimiliki @RTMC_PoldaJabar.;1; hatur nuhun mohon maaf atas ketidaknyamannya untuk cctv yang dimaksud merupakan cctv etle yang dimiliki ;['hatur', 'nuhun', 'mohon', 'maaf', 'atas', 'ketidaknyamannya', 'untuk', 'cctv', 'yang', 'maksud', 'rupa', 'cctv', 'etle', 'yang', 'milik']
Polda Metro Jaya Resmi Luncurkan ETLE Mobile, Para Pengendara Wajib Waspada https://t.co/VoKzczRaCk;1;polda metro jaya resmi luncurkan etle mobile para pengendara wajib waspada ;['polda', 'metro', 'jaya', 'resmi', 'luncur', 'etle', 'mobile', 'para', 'kendara', 'wajib', 'waspada']
Siap-siap, Tilang Elektronik Segera Diterapkan di Kota Bogor #ETLE #TilangElektronik #KotaBogor https://t.co/9XYd3YxOSo;1;siapsiap tilang elektronik segera diterapkan di kota bogor    ;['siapsiap', 'tilang', 'elektronik', 'segera', 'terap', 'di', 'kota', 'bogor']
@siapkawalpolri @ListyoSigitP Upaya penghilangan budaya setoran dan pungutan liar dr kapolri patut diapresiasi @ListyoSigitP dgn skema e-tilang itu akan menghilangkan kesempatan oknum polisi main2 @DivHumas_Polri;2;  upaya penghilangan budaya setoran dan pungutan liar dr kapolri patut diapresiasi  dgn skema etilang itu akan menghilangkan kesempatan oknum polisi main ;['upaya', 'hilang', 'budaya', 'setor', 'dan', 'pungut', 'liar', 'dr', 'kapolri', 'patut', 'apresiasi', 'dengan', 'skema', 'etilang', 'itu', 'akan', 'hilang', 'sempat', 'oknum', 'polisi', 'main']
"H-2 of my flight..
A lot of strange and unfortunate things happened today 🥲
Nampaknya kena e-tilang ganjil genap krn nungguin anak pulang field trip kesorean, n ga nyadar nyetir mobil genap, pdhal hari ini ganjil 😭😭.
O well...
Semoga habis ini hal2 baik saja yang terjadi 🙏🙏";1;h of my flight a lot of strange and unfortunate things happened today  nampaknya kena etilang ganjil genap krn nungguin anak pulang field trip kesorean n ga nyadar nyetir mobil genap pdhal hari ini ganjil  o well semoga habis ini hal baik saja yang terjadi ;['h', 'of', 'my', 'flight', 'a', 'lot', 'of', 'strange', 'and', 'unfortunate', 'things', 'happened', 'today', 'nampaknya', 'kena', 'etilang', 'ganjil', 'genap', 'karena', 'nungguin', 'anak', 'pulang', 'field', 'trip', 'sore', 'dan', 'tidak', 'nyadar', 'nyetir', 'mobil', 'genap', 'pdhal', 'hari', 'ini', 'ganjil', 'o', 'well', 'moga', 'habis', 'ini', 'hal', 'baik', 'saja', 'yang', 'jadi']
"Belum Siap Tilang Elektronik

#tilangelektronik #ETLE #Lampungpostid https://t.co/0BZcdMGvS1";1;belum siap tilang elektronik    ;['belum', 'siap', 'tilang', 'elektronik']
"326 Pelanggar Lalu Lintas di Palangka Raya Terjaring Tilang ETLE 
https://t.co/fWlnQx8KOk";1; pelanggar lalu lintas di palangka raya terjaring tilang etle ;['langgar', 'lalu', 'lintas', 'di', 'palangka', 'raya', 'jaring', 'tilang', 'etle']
"Satlantas Polres Musi Rawas melaksanakan Sosialisasi Etle dan Aplikasi Smart City Dulur Kito, Sosialisasi tersebut digelar di Kantor Camat BTS Ulu, 
#Polripresisi
#poldasumsel
#Kapoldasumsel
#polresbanyuasin
#polisibanyuasin
#kapolresbanyuasin
#quickwinspresisipolresbanyuasin https://t.co/ei5fCcemM2";1;satlantas polres musi rawas melaksanakan sosialisasi etle dan aplikasi smart city dulur kito sosialisasi tersebut digelar di kantor camat bts ulu        ;['satlantas', 'polres', 'mus', 'rawas', 'laksana', 'sosialisasi', 'etle', 'dan', 'aplikasi', 'smart', 'city', 'saudara', 'kito', 'sosialisasi', 'sebut', 'gelar', 'di', 'kantor', 'camat', 'bts', 'ulu']
Polda Metro Resmi Terapkan Tilang ETLE Mobile Hari Ini https://t.co/hjTKtddEvm;1;polda metro resmi terapkan tilang etle mobile hari ini ;['polda', 'metro', 'resmi', 'terap', 'tilang', 'etle', 'mobile', 'hari', 'ini']
"Gimana menurut kalian ?

#tilangelektronik #etilang #polri #polisitilang #operasizebra #biartau #biartaunih #biartauid https://t.co/drtfh4JtzC";1;gimana menurut kalian          ;['bagaimana', 'turut', 'kalian']
"Btw sekarang kan udah tilang elektronik ya, tapi kok beberapa hari ini gw mulai liat lagi si para p*l*si berenti mobil di semanggi ya? Kek nilang gitu tapi ga pake kertas lagi tapi pake hp gitu mereka
Ini sistemnya gimana dah sekarang, bingung dah";0;btw sekarang kan udah tilang elektronik ya tapi kok beberapa hari ini gw mulai liat lagi si para plsi berenti mobil di semanggi ya kek nilang gitu tapi ga pake kertas lagi tapi pake hp gitu mereka ini sistemnya gimana dah sekarang bingung dah;['ngomong-ngomong', 'sekarang', 'kan', 'sudah', 'tilang', 'elektronik', 'iya', 'tapi', 'kok', 'beberapa', 'hari', 'ini', 'saya', 'mulai', 'lihat', 'lagi', 'si', 'para', 'plsi', 'renti', 'mobil', 'di', 'semanggi', 'iya', 'seperti', 'tilang', 'gitu', 'tapi', 'tidak', 'pakai', 'kertas', 'lagi', 'tapi', 'pakai', 'hp', 'gitu', 'mereka', 'ini', 'sistem', 'bagaimana', 'deh', 'sekarang', 'bingung', 'deh']
Tilang Elektronik di Sukabumi Bakal Diberlakukan, Pantau Pelanggaran via Gawai https://t.co/KmGVugzPTx https://t.co/TJYnYFLlIb;1;tilang elektronik di sukabumi bakal diberlakukan pantau pelanggaran via gawai  ;['tilang', 'elektronik', 'di', 'sukabumi', 'akan', 'laku', 'pantau', 'langgar', 'via', 'gawai']
Fantastis, Baru 11 Hari Operasi Zebra di Sragen, Sudah 3.399 Kendaraan Kena Jepret ETLE Mobile https://t.co/XQWvl1Jm2z;1;fantastis baru  hari operasi zebra di sragen sudah  kendaraan kena jepret etle mobile ;['fantastis', 'baru', 'hari', 'operasi', 'zebra', 'di', 'sragen', 'sudah', 'kendara', 'kena', 'jepret', 'etle', 'mobile']
"Ditlantas Metro Mulai Uji Coba ETLE Mobile di Kawasan Jalan Protokol 

https://t.co/kEMDnneQ0E";1;ditlantas metro mulai uji coba etle mobile di kawasan jalan protokol ;['ditlantas', 'metro', 'mulai', 'uji', 'coba', 'etle', 'mobile', 'di', 'kawasan', 'jalan', 'protokol']
@siapkawalpolri @ListyoSigitP Semoga e-tilang ini bisa membuat pungli hilang, semogs bisa terealisasikan dengan baik e-tilang ini @ListyoSigitP;2;  semoga etilang ini bisa membuat pungli hilang semogs bisa terealisasikan dengan baik etilang ini ;['moga', 'etilang', 'ini', 'bisa', 'buat', 'pungut', 'liar', 'hilang', 'semogs', 'bisa', 'realisasi', 'dengan', 'baik', 'etilang', 'ini']
"@txtdrpemerintah wkwkwkwk polisinya bingung.
Ditilang langsung udah gabisa, eh malah pada lepas plat nomor, auto gabisa dikasih e-tilang.
wkwkwk";0; wkwkwkwk polisinya bingung ditilang langsung udah gabisa eh malah pada lepas plat nomor auto gabisa dikasih etilang wkwkwk;['wkwkwkwk', 'polisi', 'bingung', 'tilang', 'langsung', 'sudah', 'gabisa', 'eh', 'bahkan', 'pada', 'lepas', 'plat', 'nomor', 'auto', 'gabisa', 'beri', 'etilang', 'tertawa']
@DivHumas_Polri @NTMCLantasPolri min ga ada niatan bikin aplikasi kaya JAKI @DKIJakarta, biar adil, masa ETLE ada yg mobile, tapi masyarakat ga di kasih akses buat lapor mobile juga misal ada pungli/apapun yg gasesuai dilakuin oknum... Ayolahhh...;1;  min ga ada niatan bikin aplikasi kaya jaki  biar adil masa etle ada yg mobile tapi masyarakat ga di kasih akses buat lapor mobile juga misal ada pungliapapun yg gasesuai dilakuin oknum ayolahh;['min', 'tidak', 'ada', 'niat', 'bikin', 'aplikasi', 'kaya', 'jaki', 'supaya', 'adil', 'masa', 'etle', 'ada', 'yang', 'mobile', 'tapi', 'masyarakat', 'tidak', 'di', 'kasih', 'akses', 'buat', 'lapor', 'mobile', 'juga', 'misal', 'ada', 'pungliapapun', 'yang', 'gasesuai', 'dilakuin', 'oknum', 'ayolahh']
"Program Quik Wins Presisi 2022 BKO Lantas Polsek Kunto Ds melaks Giat Penegakan Hukum Lantas secara Humanis dg Pemanfaatan ETLE di Wilhum Polsek Kunto Ds.

@upank_pangucap 
@satlantasrokanhulu
@polisi_indonesia
@humaspolresrokanhulu_Official

#polripresisi
#togetherwearestrong https://t.co/gIPyfBtCK3";1;program quik wins presisi  bko lantas polsek kunto ds melaks giat penegakan hukum lantas secara humanis dg pemanfaatan etle di wilhum polsek kunto ds       ;['program', 'quik', 'wins', 'presisi', 'bko', 'lantas', 'polsek', 'kunto', 'ds', 'melaks', 'giat', 'tega', 'hukum', 'lantas', 'cara', 'humanis', 'dg', 'manfaat', 'etle', 'di', 'wilhum', 'polsek', 'kunto', 'ds']
Awas, Ada 11 Kamera ETLE Intai Pengendara di Sepanjang Kartasura Sampai Wonogiri. Tak Bayar Tilang Bisa Diblokir https://t.co/ADOai9I1hw;1;awas ada  kamera etle intai pengendara di sepanjang kartasura sampai wonogiri tak bayar tilang bisa diblokir ;['awas', 'ada', 'kamera', 'etle', 'intai', 'kendara', 'di', 'panjang', 'kartasura', 'sampai', 'wonogiri', 'tidak', 'bayar', 'tilang', 'bisa', 'blokir']
Sensasi Kilauan Jepretan Kamera ETLE Di Palu, Unjuk Gaya Berkurang https://t.co/CVjZ8wTC9R;1;sensasi kilauan jepretan kamera etle di palu unjuk gaya berkurang ;['sensasi', 'kilau', 'jepret', 'kamera', 'etle', 'di', 'palu', 'unjuk', 'gaya', 'kurang']
"Maksimalkan Tilang ETLE...

Dirgakkum Korlantas Polri, Brigjen Pol Aan Suhanan menjelaskan terkait instruksi Kapolri tentang Surat Telegram Nomor: ST/2264/X/HUM. 3.4.5./2022. yang menyatakan larangan melakukan tilang manual.

Menur…https://t.co/N3IHpmhccu https://t.co/i2QpPrvpMo";1;maksimalkan tilang etle dirgakkum korlantas polri brigjen pol aan suhanan menjelaskan terkait instruksi kapolri tentang surat telegram nomor stxhum  yang menyatakan larangan melakukan tilang manual menur… ;['maksimal', 'tilang', 'etle', 'dirgakkum', 'korlantas', 'polri', 'brigjen', 'pol', 'aan', 'suhanan', 'jelas', 'kait', 'instruksi', 'kapolri', 'tentang', 'surat', 'telegram', 'nomor', 'stxhum', 'yang', 'nyata', 'larang', 'laku', 'tilang', 'manual', 'menur']
